stage,Epithelial,Erythroid,Germ,Immune,Neuron,Stromal
24hpf,0,0,0,0,5,2
72hpf,0,0.28,0,0,3.1,1.41
21Day,0.74,3.7,0,0,1.85,1.48
3Month,0.21,0,0.1,0,0,0
22Month,1.09,0,0.41,0.14,0,0
