stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,1,0,0,0,4,0,0,0
72hpf,0,0.28,0,0,0,1.41,0,0,0.28
21Day,0,1.11,0,0,0,1.48,0,0,1.48
3Month,0.94,19.24,2.7,0.62,0.52,0.52,0.1,1.56,1.14
22Month,0.27,8.61,0.68,0.68,0.14,0.27,0.41,0.14,0.41
