stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,1,4,1,0,0
72hpf,0.56,0.28,0,0,0.28,7.61,0,0,0
21Day,1.48,0,0,0,0,5.18,0,0.37,0.37
3Month,2.5,0,1.04,0.94,0,0,0,0.21,0
22Month,3.14,0.14,0.14,0,0,0.27,0.41,0,0.27
