stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,1,0,0,0
72hpf,1.97,0,0,0,0,1.13,0,0,0.28
21Day,3.33,0,1.11,0,2.59,1.48,0,0.37,0.74
3Month,4.06,0,5.62,0.62,0.42,0.42,0,0.21,0.73
22Month,7.79,0.14,0.14,1.5,0.55,0.27,0.41,0.27,0.41
