stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,3,0,1,0,0,0
72hpf,0.28,1.69,0,0.56,0,3.95,0,0,0.56
21Day,0,0.37,0,0.37,0,1.11,0,0.37,0.37
3Month,0,5.82,17.99,4.37,0.1,0.31,0.1,0.31,0.1
22Month,0.14,6.01,0.41,1.64,0,0.14,0.41,0.27,0.14
