stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,4,30,1,0,8,4,186,3,45
72hpf,0,2.82,0.56,0,0,1.13,13.81,0,5.64
21Day,0,1.48,7.4,0,1.85,0.74,7.77,0,1.48
3Month,0,3.43,0,3.02,1.46,0.52,0.42,0,0.42
22Month,0,0.68,0,0.14,0,0.14,0,0,0
