stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,1,0,0,0,0,1,0,0
72hpf,0.28,0.56,0,0,0,0,3.1,0.28,0
21Day,0,0.74,0.74,0,0,0.37,1.48,0,1.48
3Month,0,0.21,0,0,0,0,0,0,0.31
22Month,0,0.55,0,0.27,0.27,0,0,0.14,0
