stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,2,0,0,1,0,2,0,0,0
72hpf,1.41,0.56,0,0,0,33.54,0.28,0.28,1.13
21Day,5.55,3.7,0,2.96,0.74,56.98,0,1.85,4.07
3Month,5.51,0,0.94,0.31,0,0.52,0,0.31,0.31
22Month,15.71,0,0.27,0.41,0,2.32,0.27,1.37,0.14
