stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,8,0,0,4,0,24,3,0,2
72hpf,6.48,0.28,0,0.56,0,4.23,0,0.28,0.28
21Day,9.99,0,0,5.92,0.74,5.18,0,0,2.22
3Month,9.26,0.21,0,4.26,0.31,0.31,0,0.21,1.25
22Month,9.16,0.14,0.27,2.19,0.14,0.27,0.27,0,0.82
