stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,1,0,0,0
72hpf,0,0,0,0.56,0,1.13,0,0,0
21Day,0,2.22,0,2.22,0,0.37,0,0,0.74
3Month,0.31,3.43,0.94,11.75,0.21,0.1,0,0.1,0.62
22Month,0.41,18.31,0.27,10.52,0.27,0.14,1.09,0.14,0.68
