stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,1,0,0,2,3,2,0,0,0
72hpf,1.69,0.28,0,2.54,19.45,1.69,3.1,0,0.56
21Day,11.47,1.48,0,4.81,52.91,6.66,0,1.48,5.18
3Month,3.33,0,0.31,0.21,0,0.1,0,0.21,0.1
22Month,8.61,0,0.41,0.27,0,0.14,0.14,0,0
