stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,2,0,0,0,3,62,0,1,5
72hpf,1.13,20.57,7.33,0,1.41,6.48,838.22,0.56,0.28,22.27
21Day,0,14.06,9.25,0.37,5.55,7.03,274.53,0.37,10.36,20.72
3Month,0.31,22.36,0.1,7.28,8.32,0.42,5.93,0.31,3.95,6.76
22Month,0.96,35.39,0.27,7.24,9.43,0.82,5.6,1.91,3.55,6.97
