stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,0,0.28,0,0,0,0,0,0
21Day,0,0.37,2.59,0,0,0,0,0,0.37
3Month,0.1,21.84,266.39,3.95,1.25,0.42,0,2.81,2.18
22Month,0,7.11,23.91,0.55,0,0.14,0.27,0.14,0.82
