stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,5.92,0,0,0,2.25,0,0,0
21Day,0,7.4,0,0,0.37,3.33,0,0,0
3Month,0,4.47,0.21,0.1,0.1,0.52,0,0,0.83
22Month,0.41,11.21,2.46,0.41,0.27,3.01,0.55,0.68,3.28
