stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,7,0,0
72hpf,0.56,0,0,0,0,3.66,0,0.85
21Day,0.74,0.37,0,0.37,0.74,1.48,0,0.37
3Month,0.94,0,0.31,0.42,0.1,0,0.21,0.21
22Month,0.27,0,0,0,0,0,0,0
