stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,2,0,0,0,0,8,0,1
72hpf,0.28,2.82,0.56,0,0,1.97,112.46,0.28,3.1
21Day,0,7.77,2.22,0,2.96,1.48,207.19,2.59,4.07
3Month,0,1.14,0,0.94,0.21,0,0.62,1.04,0
22Month,0,1.64,0,3.42,0.55,0,3.28,0.41,0.27
