stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,3,0,0,0,0,0,0,0
72hpf,40.59,0.28,0,0,0.85,2.82,0,0.56
21Day,51.06,0,0,0.74,0,0.74,0,1.85
3Month,15.39,0,0.62,0.42,0,0.1,1.98,0.21
22Month,0.41,0,0.14,0,0,0,0,0
