stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,1,0,0,0,0,6,0,0,0
72hpf,0,0.56,0,0,0,16.63,0.28,0,0.85
21Day,2.59,0.37,0,0.37,0.37,11.47,0,0,1.11
3Month,0.83,0,0.21,0.1,0.1,0.1,0,0.1,0
22Month,5.88,0,0.14,1.09,0,0.14,0.55,0,0.55
