stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,1,0,0,0,0,0,0,0
72hpf,0.56,0,0,0,0.28,0,0,0
21Day,0,0,0,0,0,0,0.37,0.37
3Month,8.22,0.31,1.66,0.1,0.1,0,0,0.42
22Month,3.14,0,2.32,0,0,0.14,0.14,0.41
