stage,Epithelial,Erythroid,Immune,Neuron,Stromal
72hpf,0,0,0.28,0,0
21Day,0.74,0.37,22.2,0.74,0.37
3Month,0.52,0,2.5,0.1,0.21
22Month,0.55,0,0.27,0,0
