stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,1,0,0,0,1,33,0,82
72hpf,0.56,3.66,1.13,0,0.28,1.97,14.37,0.56,171.08
21Day,0,2.22,1.11,0,1.11,4.44,4.44,2.22,109.89
3Month,0,0.52,0,0.31,0.31,0.21,0.1,0,8.95
22Month,0,0,0,0,0.41,0,0,0,2.05
