stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,1,0
72hpf,0.28,0,0,0,0.56,0.28
21Day,0,0,0,0,0.37,0.37
3Month,0.21,0.83,0,0.1,0,0.21
22Month,2.87,1.64,0.27,0,0.14,0.27
