stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,57,440,7,0,531,7,137,5,0,223
72hpf,56.93,1060.03,61.16,0.56,103.72,27.34,219.56,12.97,8.46,512.68
21Day,26.64,1389.3,88.06,0.37,325.59,73.63,131.72,1.48,42.92,408.1
3Month,43.79,1397.47,10.3,34.33,1093.32,199.5,23.51,1.56,18.41,110.78
22Month,66.55,518.04,5.47,3.96,299.13,34.16,24.32,13.94,3.55,67.91
