stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,1,0,0,0,0,0,0,0
72hpf,0,0.85,0.56,0,0.28,2.82,0,0,0.28
21Day,0.37,1.85,0.74,0,1.11,3.33,0,0.37,1.48
3Month,0,0.52,0,0.1,0.1,0,0,0,0
22Month,0.14,2.73,0,0.68,0.14,0.14,0.27,0,0.27
