stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,5,2,0,1
72hpf,1.97,0.56,0,0,1.69,89.91,0,0,5.64
21Day,1.85,0.37,0,0.74,1.48,21.83,0,0.74,4.44
3Month,4.78,0,1.35,0.52,0,0.21,0.1,0.21,0.52
22Month,4.65,0,0.14,1.5,0.14,0.27,0,0.14,0.55
