stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
21Day,0,1.11,0,0.37,0.37,0,0,0
3Month,0.1,11.44,0.52,0.83,12.48,0.1,0.21,0.42
22Month,0,3.83,0,0.27,6.15,0.14,0,0.14
