stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,1,0,0,0,3,1
72hpf,0.56,0,0,0,1.41,0.85
21Day,0.37,0,0,0,0,0
3Month,0.73,0,0.42,0.1,0,0
22Month,1.09,1.09,0.41,0,0,0.14
