stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,1.13,0.85,0.28,0,8.17,2.25,0,0
21Day,0.37,2.22,3.33,0,0.37,11.84,3.33,0.74,1.48
3Month,0,4.26,0.1,4.89,0.42,0.1,0.21,0.1,0.21
22Month,0.14,7.79,0,0.55,0.82,0.27,0.14,0,0.41
