stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,1,0,0,0,1
72hpf,1.41,0,0,0,0,1.41,0,0
21Day,0,0,0,1.11,0,0.37,0,0
3Month,1.46,0.1,4.58,7.28,0.1,0,0,1.14
22Month,1.23,0,4.78,1.37,0,0,0.14,0
