stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4,0,0,0,0,3,18,0,0
72hpf,34.39,0,0,0,0,2.82,0,0.28,1.41
21Day,32.56,0,0.37,1.48,1.11,1.11,0,0,1.11
3Month,45.87,0.1,101.31,3.02,0.52,0.31,0.21,0.73,1.46
22Month,1.91,0,2.87,0.27,0,0.14,0.14,0,0
