stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,6,49,0,0,25,2,174,2,0,35
72hpf,5.07,70.74,5.36,0,4.51,7.05,282.69,0.85,0.85,60.32
21Day,2.22,76.59,13.69,0.74,32.19,16.65,120.25,0,5.18,78.07
3Month,4.89,147.6,0.31,29.96,31.93,9.67,4.68,0.21,3.43,19.04
22Month,4.24,123.26,0.96,6.83,35.39,1.91,6.56,4.1,1.78,16.81
