stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,31.85,0.28,0,0,0.28,2.54,0,0.85
21Day,127.65,1.85,0,1.85,2.22,8.51,1.48,10.73
3Month,1.87,0,0.31,0.52,0,0,0,0.1
22Month,0.27,0,0,0,0,0,0,0
