stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,4,0,0,0,1,11,0,2
72hpf,0,2.25,0.85,0,0.28,0.28,2.82,0,0.28
21Day,0,1.48,2.96,0,0.74,1.11,2.22,0.37,1.85
3Month,0.1,2.08,0,0.52,0.52,0,0,0,0
22Month,0.14,1.5,0.14,0.27,0.82,0,0,0,0.41
