stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
72hpf,0,0,0,0,0,0.28,0.56
3Month,0.1,0.94,0.31,0.1,0.1,0,0
22Month,0,1.23,0,0,0,0,0
