stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,12,187,12,0,154,81,1034,15,3,165
72hpf,5.36,229.14,22.83,0.28,19.17,51.01,406.71,32.13,12.68,119.79
21Day,6.29,549.43,130.24,2.22,116.18,127.28,357.41,0.37,44.4,347.05
3Month,7.7,1170.4,11.13,192.22,195.03,37.65,18.93,2.18,25.69,108.18
22Month,12.03,1269.34,10.25,26.65,268.79,14.07,30.47,58.62,15.71,97.02
