stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,14,0,0,4,1,15,0,0,3
72hpf,9.86,0,0,0.28,0.28,6.2,0,0,0.56
21Day,11.1,0.74,0,7.4,0,4.07,0,0.37,0.74
3Month,7.28,0,0.42,7.39,0.1,0.21,0,0,0.52
22Month,2.73,0,0,3.69,0,0,0.14,0,0
