stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,3,0,0,0,1,0,1,0,0,0
72hpf,0.85,0.28,0,0,0,0,0.56,0,0,1.69
21Day,0.37,0.74,1.48,0,4.44,0,0,0,0,3.33
3Month,3.12,9.15,0.31,3.33,43.27,1.77,0.31,0,0.31,2.5
22Month,4.37,5.74,0.41,0.14,20.91,0.41,0,0.41,0.27,2.73
