stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,1,0,0,0,3,0,0,0,4
72hpf,0.28,0,0,0,7.05,0.56,0,0,0.28
21Day,0,0.37,0,0,5.55,3.33,0,0.37,0.37
3Month,3.12,0,0.1,0.94,2.08,0.42,0,0,0.1
22Month,12.71,0.14,0.27,1.37,2.46,0,0.68,0,0.41
