stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,1,0,0,1,1,6,0,6
72hpf,0.28,3.1,1.13,0.28,0,0.85,106.82,0.28,2.25
21Day,0,2.22,1.48,0.37,1.11,3.33,51.06,2.59,2.59
3Month,0.21,2.6,0.1,32.35,1.04,0.52,2.39,1.04,0.42
22Month,0.27,1.37,0,11.48,0.27,0.27,0.55,0,0.68
