stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0.56,0,0,0,12.97,0,0.85
21Day,0,0.37,0,0.37,6.29,0.37,1.48
3Month,1.46,3.02,0.73,0,0.1,0,0.42
22Month,2.05,0.55,0.41,0,0.14,0,0.27
