stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,9,1,0,1
72hpf,0.28,0.56,0,0,0,7.05,0,0,0.28
21Day,0,0.74,0,0,0,8.88,0,0,0.74
3Month,0,1.46,0.62,0.42,0.21,1.35,0,0.1,0.73
22Month,0,2.73,0.68,0.41,0.14,2.32,0.14,0.27,0.41
