stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,44,0,0,1,1,11,0,0
72hpf,15.5,0,0,2.82,0,2.25,0.56,1.13
21Day,4.81,0.37,1.11,3.7,0,0.37,0,0.37
3Month,0.52,0,1.77,0,0.1,0,0.21,0.1
22Month,6.83,0,2.05,0.41,0,0.14,0,0.41
