stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0.28,0.85,0.56,0,0.28,0.28,3.95,0
21Day,0,1.48,0,0.74,0,3.33,1.85,1.48
