stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,1,0,0,0,0,3,0,0
72hpf,0,1.13,0,0,0,0,2.54,0,0.56
21Day,0,0.74,0.37,0,0,0,0.74,0,0
3Month,0,5.3,0.1,45.04,0.42,0.1,0.31,0,0.52
22Month,0.14,1.37,0,1.37,0.14,0,0,0.14,0.14
