stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,1,0,0,0,9,0,0,17
72hpf,0,0,0,0,0.28,7.05,0,0,8.17
21Day,0,0.37,0,0,1.11,1.48,0.37,0,18.87
3Month,0,0.73,0.1,0.31,0,0.1,0.1,0,0.42
22Month,0.14,3.01,0,0.41,0.14,0,13.53,0.27,0.68
