stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,1,0,0,1
72hpf,0.85,0,0,0,3.1,0,0,0.56
21Day,0,0,0,0,3.33,0,0,0
3Month,0.52,0.62,0.1,0,0,0.1,0,0
22Month,2.6,0,0.27,0.14,0,0,0.27,0.27
