stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Neuron,Other,Secretory,Stromal
72hpf,0,1.97,0.28,0,0,0.56,0,0,0.85
21Day,0,9.25,0,0.37,1.85,1.48,0,0,0.37
3Month,0.31,14.46,0.1,5.93,1.35,0.1,0,0.52,0.42
22Month,0.14,13.39,0.14,0.82,1.37,0.27,0.14,0,0.27
