stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,2,0,0,0,0,1,0,0
72hpf,0.28,0,0,0.28,0.56,30.16,0.28,0
21Day,3.33,0.37,0,1.11,0,5.92,0.37,0.37
3Month,1.14,0,5.2,0.42,0.21,0.21,0.1,0
22Month,0.27,0,0,0,0,0,0,0
