stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,3,0,0,0,0,5,0,0
72hpf,0,0.85,0.56,0,0,0,2.25,0,0
21Day,0,0.37,0,0.37,0,0.37,0,0,0.37
3Month,0.1,4.26,0,12.27,0.62,0.1,0.52,0.1,0.1
22Month,0,0.27,0,0.14,0.14,0,0,0.14,0
