stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0.56,3.1,0.28,0,0,0,2.82,0,0.56,1.97
21Day,0,7.4,1.11,0,0.37,0.37,2.59,0,0.37,1.85
3Month,0.21,5.93,0,0.52,3.33,0.31,0.1,0,0.21,0.62
22Month,0.14,4.37,0,0,4.78,0.41,0,0.41,0,0.14
