stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
72hpf,0,0,0,0,0,0.56,0
21Day,0,0,0,0,0,0.37,0
3Month,0.1,1.25,4.16,0.31,0.1,0,0.42
22Month,0,0,3.14,0,0,0,0
