stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,1.13,0,0.28,0.56,1.97,0.28
21Day,10.36,3.7,1.11,3.7,14.43,6.66,8.14
