stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,1,3,0,0,0,0,115,1,9
72hpf,0,1.13,0.28,0,0,0.56,5.07,0,3.1
21Day,0,0.37,0,0,0.37,0,1.48,0,1.85
3Month,0,0.83,0,0,0.62,0,0.21,0,0
22Month,0.14,1.91,0,0.27,0.14,0,0.55,0.27,0.27
