stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,2,0,0,0,0,13,0,0,0
72hpf,3.66,2.25,0,0.28,1.69,178.97,0.28,0,3.66
21Day,4.44,1.48,0,0.74,0.74,67.71,0,1.85,1.11
3Month,0.62,0,0,0,0.1,0.1,0,0,0
22Month,1.64,0,0.14,0.14,0,0,0,0,0
