stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,1,0,0,0,0,1
72hpf,0,1.13,0,0,0,3.66,0,0,0
21Day,0,1.48,1.48,0,0.37,2.96,0,0.37,0.37
3Month,0,15.81,65.43,1.25,0.62,1.98,0,0.73,0.52
22Month,0.82,22.68,39.08,1.91,0.14,2.19,1.37,0.82,1.37
