stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,17,96,2,0,31,27,1602,4,0,180
72hpf,12.12,138.11,13.53,0.56,7.05,38.9,1213.36,5.92,10.15,198.14
21Day,6.29,220.14,77.7,3.7,60.68,58.09,436.95,0.74,27.38,230.13
3Month,2.7,119,2.29,115.15,35.68,11.23,6.24,0.21,4.26,15.6
22Month,2.46,129.82,2.32,20.22,35.53,2.19,6.42,11.21,4.37,19.68
