stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,48,0,0,7,1,43,1,0,16
72hpf,0.56,111.33,1.41,0.28,13.25,4.51,82.02,0.56,0.56,23.68
21Day,0.74,90.28,2.59,0.74,21.83,3.7,36.63,0,2.59,12.58
3Month,0.83,46.29,0.21,2.5,13.21,1.04,2.08,0,1.46,5.93
22Month,0,13.94,0,2.87,10.93,0.27,2.87,0.27,0.82,2.87
