stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,7,52,2,0,47,24,356,1,1,40
72hpf,1.41,39.74,5.36,1.13,4.79,8.17,104,4.79,2.25,46.5
21Day,3.33,69.19,33.67,2.22,34.41,17.76,51.43,0,9.25,73.63
3Month,2.18,169.34,2.6,104.02,38.9,4.78,4.99,0.21,4.68,33.49
22Month,4.24,276.72,3.42,15.85,42.36,3.83,6.15,10.39,2.6,42.63
