stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,2,0,0
72hpf,0,1.41,0,0,0.28,7.89,0,0.56
21Day,0,0.37,0,0,0,4.07,0,0.74
3Month,0.1,1.14,0.31,0.52,0.1,0.42,0.1,0
22Month,0.14,2.46,0.41,0.41,0,0.14,0,0.14
