stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,2,0,0,0,0,0,0,0
72hpf,0.28,0,0,0,0,0.56,0,0
21Day,2.22,0,0,0.37,0.37,0,0,0
3Month,24.13,0.1,0.62,2.5,0.52,0,0.52,0.42
22Month,19.68,0.14,0.14,1.91,0,0,0.14,0.14
