stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,7,15,5,1,5
72hpf,3.38,1.69,0,0.28,1.97,28.47,0,0,0.85
21Day,4.44,4.07,0.37,0.37,5.18,8.51,0,0.74,2.22
3Month,1.56,0.1,1.66,0.1,0.31,0.42,0,0.42,2.7
22Month,0.55,0,1.91,0,0.27,0.14,0,0.14,0.41
