stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,1,0,0,0,0,0,0,0
72hpf,0.28,2.25,1.13,0,0.28,0.85,166.57,0,2.25
21Day,0.74,6.66,3.7,0,1.48,2.96,211.26,2.22,4.81
3Month,0,0.83,0,0.42,0.21,0,0.42,0,0
22Month,0,1.78,0,1.09,0.14,0,0,0.27,0.14
