stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,4,0,0,0,9,1,0,1
72hpf,0,1.41,0,0,0.56,5.64,0,0.28,1.69
21Day,0.37,1.11,0,0.74,0,5.18,0,0.37,0
3Month,0.31,2.6,0.73,0.83,0,0.42,0,0.52,0.62
22Month,0,5.33,2.6,1.09,0,0.27,0.27,0.96,0.41
