stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,1,0,27,0,1,2
72hpf,0.85,14.09,3.66,0,0.85,3.38,527.34,0.28,0.85,12.68
21Day,0.37,7.77,7.4,0,3.7,2.59,125.8,0,7.03,5.92
3Month,2.7,25.28,0.21,1.66,4.26,1.04,13.21,0,6.76,2.39
22Month,3.01,32.39,0.41,3.69,7.65,0.27,11.21,2.05,7.38,2.87
